user_id,timestamp,merchant,category,amount,currency,amount_ils,transaction_type,is_anomaly
user_005,2024-06-10 08:19,ביטוח,אחר,243.77,ILS,243.77,רגילה,0
user_046,2024-09-02 08:14,טיב טעם,סופרמרקט,271.4,ILS,271.4,רגילה,0
user_038,2024-06-28 14:47,אוניברסיטה,חינוך,218.21,ILS,218.21,תשלומים,0
user_010,2024-03-25 15:27,ספוטיפיי,פנאי,18.1,GBP,85.07,"עסקת חו""ל",0
user_031,2024-06-17 14:31,אוניברסיטה,חינוך,266.19,ILS,266.19,רגילה,0
user_034,2024-12-23 13:42,גולדה,מסעדות,165.96,ILS,165.96,רגילה,0
user_038,2024-04-25 20:49,דומינוס,מסעדות,186.76,ILS,186.76,רגילה,0
user_034,2024-01-26 21:52,אוניברסיטה,חינוך,174.26,ILS,174.26,רגילה,0
user_023,2024-11-23 04:57,KSP,חשמל,7727.8,ILS,7727.8,רגילה,1
user_016,2024-07-15 11:31,סופר-פארם,פארם,58.08,ILS,58.08,רגילה,0
user_004,2024-04-07 15:36,H&M,אופנה,495.87,ILS,495.87,רגילה,0
user_037,2024-12-11 11:30,רכבת ישראל,תחבורה,98.15,ILS,98.15,הוראת קבע,0
user_042,2024-10-11 15:05,ספוטיפיי,פנאי,54.27,ILS,54.27,הוראת קבע,0
user_001,2024-12-21 21:10,סופר-פארם,פארם,94.43,ILS,94.43,רגילה,0
user_017,2024-05-14 00:07,פוקס,אופנה,2063.68,ILS,2063.68,רגילה,1
user_040,2024-09-07 11:42,מחסני חשמל,חשמל,883.77,ILS,883.77,רגילה,0
user_004,2024-03-20 10:09,אוניברסיטה,חינוך,351.63,ILS,351.63,רגילה,0
user_036,2024-04-14 11:56,עירייה,אחר,278.89,ILS,278.89,רגילה,0
user_005,2024-09-13 17:31,ספוטיפיי,פנאי,61.96,ILS,61.96,הוראת קבע,0
user_042,2024-12-24 00:14,H&M,אופנה,2535.88,ILS,2535.88,רגילה,1
user_028,2024-08-10 21:12,פז,דלק,274.57,ILS,274.57,רגילה,0
user_050,2024-10-19 18:39,Be,פארם,209.43,ILS,209.43,רגילה,0
user_007,2024-07-15 22:51,נטפליקס,פנאי,65.6,ILS,65.6,רגילה,0
user_006,2024-11-10 13:37,גולדה,מסעדות,102.76,ILS,102.76,תשלומים,0
user_046,2024-12-13 21:57,גולדה,מסעדות,214.33,ILS,214.33,רגילה,0
user_047,2024-12-15 20:17,קסטרו,אופנה,489.57,ILS,489.57,רגילה,0
user_026,2024-11-11 17:50,דלק,דלק,181.52,ILS,181.52,רגילה,0
user_007,2024-06-28 16:22,קפה גרג,מסעדות,112.22,ILS,112.22,רגילה,0
user_046,2024-11-11 19:39,קסטרו,אופנה,438.83,ILS,438.83,רגילה,0
user_045,2024-09-06 09:49,פוקס,אופנה,249.19,ILS,249.19,תשלומים,0
user_050,2024-01-24 19:14,קסטרו,אופנה,472.85,ILS,472.85,הוראת קבע,0
user_046,2024-06-17 15:57,מחסני חשמל,חשמל,799.97,ILS,799.97,רגילה,0
user_014,2024-10-14 09:35,דומינוס,מסעדות,170.41,ILS,170.41,רגילה,0
user_028,2024-03-02 20:56,Udemy,חינוך,294.36,ILS,294.36,רגילה,0
user_040,2024-07-11 08:42,ביטוח,אחר,69.03,ILS,69.03,רגילה,0
user_023,2024-11-24 14:40,מקדונלד'ס,מסעדות,111.07,ILS,111.07,תשלומים,0
user_046,2024-11-19 20:55,עירייה,אחר,97.79,ILS,97.79,הוראת קבע,0
user_022,2024-07-13 02:38,סונול,דלק,510.35,GBP,2398.64,"עסקת חו""ל",1
user_010,2024-09-10 20:05,Udemy,חינוך,212.15,ILS,212.15,רגילה,0
user_001,2024-09-07 12:33,אוניברסיטה,חינוך,273.22,ILS,273.22,הוראת קבע,0
user_027,2024-06-24 13:10,אייבורי,חשמל,648.17,ILS,648.17,רגילה,0
user_045,2024-05-02 18:12,חברת חשמל,אחר,94.2,EUR,376.8,"עסקת חו""ל",0
user_004,2024-05-16 14:20,רכבת ישראל,תחבורה,12.76,ILS,12.76,רגילה,0
user_046,2024-02-07 15:18,רמי לוי,סופרמרקט,310.2,ILS,310.2,תשלומים,0
user_046,2024-04-02 22:58,Gett,תחבורה,54.69,ILS,54.69,תשלומים,0
user_036,2024-04-22 13:51,נטפליקס,פנאי,29.41,ILS,29.41,הוראת קבע,0
user_039,2024-11-08 03:00,רב-קו,תחבורה,508.81,ILS,508.81,רגילה,1
user_046,2024-07-27 04:57,סונול,דלק,1310.63,ILS,1310.63,רגילה,1
user_026,2024-11-04 11:58,מקדונלד'ס,מסעדות,200.72,ILS,200.72,תשלומים,0
user_007,2024-08-14 15:34,זארה,אופנה,113.8,ILS,113.8,תשלומים,0
user_042,2024-06-25 18:39,Be,פארם,158.88,ILS,158.88,רגילה,0
user_009,2024-06-25 18:17,זארה,אופנה,2.7,USD,9.99,"עסקת חו""ל",0
user_020,2024-01-18 16:00,פז,דלק,167.01,ILS,167.01,הוראת קבע,0
user_048,2024-05-11 22:50,מחסני חשמל,חשמל,1423.75,ILS,1423.75,רגילה,0
user_009,2024-07-11 11:48,מקדונלד'ס,מסעדות,42.44,EUR,169.76,"עסקת חו""ל",0
user_044,2024-08-02 21:05,עירייה,אחר,445.95,ILS,445.95,תשלומים,0
user_023,2024-03-11 15:38,מחסני חשמל,חשמל,813.33,ILS,813.33,תשלומים,0
user_015,2024-05-05 09:27,דלק,דלק,204.22,ILS,204.22,רגילה,0
user_044,2024-01-02 08:57,דלק,דלק,180.5,ILS,180.5,רגילה,0
user_007,2024-08-23 19:32,חברת חשמל,אחר,191.05,ILS,191.05,רגילה,0
user_031,2024-12-21 14:56,Be,פארם,136.18,ILS,136.18,רגילה,0
user_041,2024-11-28 17:18,סונול,דלק,198.52,ILS,198.52,רגילה,0
user_036,2024-08-10 14:34,אוניברסיטה,חינוך,375.7,ILS,375.7,רגילה,0
user_015,2024-01-21 14:56,שופרסל,סופרמרקט,488.52,ILS,488.52,רגילה,0
user_018,2024-02-27 12:23,ביטוח,אחר,88.08,ILS,88.08,רגילה,0
user_035,2024-09-24 15:52,דלק,דלק,84.23,ILS,84.23,רגילה,0
user_017,2024-06-03 14:00,שופרסל,סופרמרקט,236.34,ILS,236.34,רגילה,0
user_019,2024-07-11 04:49,Gett,תחבורה,459.18,ILS,459.18,רגילה,1
user_032,2024-05-24 22:52,ספוטיפיי,פנאי,15.01,GBP,70.55,"עסקת חו""ל",0
user_021,2024-08-04 10:49,רכבת ישראל,תחבורה,40.01,ILS,40.01,רגילה,0
user_021,2024-10-16 09:40,עירייה,אחר,186.49,ILS,186.49,רגילה,0
user_030,2024-10-05 19:36,רמי לוי,סופרמרקט,67.41,USD,249.42,"עסקת חו""ל",0
user_017,2024-03-14 12:20,קפה גרג,מסעדות,54.6,ILS,54.6,רגילה,0
user_002,2024-01-28 17:34,ויקטורי,סופרמרקט,183.01,ILS,183.01,רגילה,0
user_049,2024-11-15 18:31,יס פלאנט,פנאי,90.2,ILS,90.2,רגילה,0
user_046,2024-01-23 21:11,Gett,תחבורה,6.09,GBP,28.62,"עסקת חו""ל",0
user_013,2024-05-03 21:18,מקדונלד'ס,מסעדות,99.84,ILS,99.84,תשלומים,0
user_028,2024-06-03 09:50,רב-קו,תחבורה,69.01,ILS,69.01,רגילה,0
user_007,2024-04-14 13:38,עירייה,אחר,318.19,ILS,318.19,רגילה,0
user_050,2024-03-13 09:41,Udemy,חינוך,61.7,USD,228.29,"עסקת חו""ל",0
user_013,2024-10-24 08:23,ספוטיפיי,פנאי,22.17,USD,82.03,"עסקת חו""ל",0
user_040,2024-10-10 17:35,מחסני חשמל,חשמל,318.1,EUR,1272.4,"עסקת חו""ל",0
user_017,2024-05-20 14:04,רכבת ישראל,תחבורה,27.75,ILS,27.75,רגילה,0
user_007,2024-05-17 08:34,טיב טעם,סופרמרקט,174.07,ILS,174.07,רגילה,0
user_004,2024-04-22 08:40,KSP,חשמל,1526.46,ILS,1526.46,רגילה,0
user_008,2024-05-13 20:30,דלק,דלק,131.67,ILS,131.67,רגילה,0
user_050,2024-12-21 16:21,חברת חשמל,אחר,150.99,ILS,150.99,רגילה,0
user_045,2024-09-07 05:08,KSP,חשמל,7266.75,ILS,7266.75,רגילה,1
user_029,2024-07-26 18:06,רמי לוי,סופרמרקט,424.29,ILS,424.29,תשלומים,0
user_030,2024-12-26 05:26,יס פלאנט,פנאי,667.24,ILS,667.24,רגילה,1
user_027,2024-02-23 08:05,חברת חשמל,אחר,299.99,ILS,299.99,רגילה,0
user_011,2024-04-22 12:01,שופרסל,סופרמרקט,184.68,ILS,184.68,רגילה,0
user_038,2024-12-19 18:56,Be,פארם,142.85,ILS,142.85,רגילה,0
user_025,2024-10-15 22:17,מחסני חשמל,חשמל,160.03,ILS,160.03,רגילה,0
user_003,2024-02-15 19:19,ספוטיפיי,פנאי,66.23,ILS,66.23,רגילה,0
user_014,2024-09-08 09:56,פוקס,אופנה,517.69,ILS,517.69,רגילה,0
user_010,2024-10-01 12:14,קפה גרג,מסעדות,165.83,ILS,165.83,רגילה,0
user_035,2024-12-15 18:07,טיב טעם,סופרמרקט,137.3,EUR,549.2,"עסקת חו""ל",0
user_012,2024-09-03 20:52,Be,פארם,110.76,ILS,110.76,תשלומים,0
user_045,2024-05-17 10:57,רכבת ישראל,תחבורה,42.98,ILS,42.98,רגילה,0
user_019,2024-05-21 16:59,סופר-פארם,פארם,55.74,ILS,55.74,רגילה,0
user_046,2024-10-25 12:05,עירייה,אחר,278.03,ILS,278.03,רגילה,0
user_005,2024-08-11 14:35,רמי לוי,סופרמרקט,376.8,ILS,376.8,תשלומים,0
user_043,2024-10-17 11:00,רכבת ישראל,תחבורה,52.45,ILS,52.45,רגילה,0
user_042,2024-12-19 13:59,דלק,דלק,229.21,ILS,229.21,רגילה,0
user_006,2024-11-06 11:28,חברת חשמל,אחר,154.94,ILS,154.94,רגילה,0
user_013,2024-10-28 09:56,עירייה,אחר,65.95,ILS,65.95,רגילה,0
user_050,2024-06-09 09:49,ויקטורי,סופרמרקט,294.15,ILS,294.15,רגילה,0
user_036,2024-02-27 09:46,דומינוס,מסעדות,128.95,ILS,128.95,רגילה,0
user_029,2024-12-26 09:06,רכבת ישראל,תחבורה,45.19,ILS,45.19,הוראת קבע,0
user_005,2024-03-04 13:33,אוניברסיטה,חינוך,23.15,ILS,23.15,תשלומים,0
user_032,2024-12-21 11:23,אייבורי,חשמל,1179.42,ILS,1179.42,רגילה,0
user_036,2024-04-11 14:12,קפה גרג,מסעדות,106.42,ILS,106.42,רגילה,0
user_020,2024-01-28 19:55,סונול,דלק,188.34,ILS,188.34,רגילה,0
user_038,2024-01-13 08:24,KSP,חשמל,1700.7,ILS,1700.7,הוראת קבע,0
user_001,2024-12-15 12:28,רכבת ישראל,תחבורה,39.18,ILS,39.18,רגילה,0
user_036,2024-06-25 14:46,H&M,אופנה,124.15,ILS,124.15,רגילה,0
user_012,2024-10-18 15:19,מקדונלד'ס,מסעדות,135.3,ILS,135.3,רגילה,0
user_002,2024-05-15 10:36,אוניברסיטה,חינוך,266.35,ILS,266.35,רגילה,0
user_023,2024-05-24 09:20,Be,פארם,171.03,ILS,171.03,רגילה,0
user_037,2024-07-02 19:44,דלק,דלק,252.05,ILS,252.05,הוראת קבע,0
user_016,2024-04-08 08:05,Udemy,חינוך,23.79,GBP,111.81,"עסקת חו""ל",0
user_013,2024-08-26 18:31,רמי לוי,סופרמרקט,117.36,USD,434.23,"עסקת חו""ל",0
user_013,2024-07-23 16:01,רכבת ישראל,תחבורה,26.46,ILS,26.46,הוראת קבע,0
user_006,2024-08-13 01:43,מחסני חשמל,חשמל,7768.2,ILS,7768.2,רגילה,1
user_025,2024-11-13 13:16,KSP,חשמל,33.29,EUR,133.16,"עסקת חו""ל",0
user_004,2024-10-16 16:36,קפה גרג,מסעדות,100.66,ILS,100.66,רגילה,0
user_012,2024-08-04 03:57,נטפליקס,פנאי,633.26,ILS,633.26,רגילה,1
user_040,2024-02-07 18:46,שופרסל,סופרמרקט,239.57,ILS,239.57,רגילה,0
user_047,2024-02-19 09:26,מקדונלד'ס,מסעדות,46.56,USD,172.27,"עסקת חו""ל",0
user_040,2024-04-07 22:11,חברת חשמל,אחר,141.08,ILS,141.08,רגילה,0
user_024,2024-02-06 15:46,שופרסל,סופרמרקט,244.13,ILS,244.13,רגילה,0
user_022,2024-09-24 17:19,ביטוח,אחר,196.6,ILS,196.6,רגילה,0
user_025,2024-04-07 16:19,רב-קו,תחבורה,83.93,ILS,83.93,רגילה,0
user_014,2024-10-14 13:29,Udemy,חינוך,206.82,ILS,206.82,רגילה,0
user_019,2024-10-22 19:03,Udemy,חינוך,192.3,ILS,192.3,תשלומים,0
user_013,2024-06-16 18:25,רכבת ישראל,תחבורה,51.59,ILS,51.59,רגילה,0
user_009,2024-08-16 11:19,אוניברסיטה,חינוך,223.72,ILS,223.72,רגילה,0
user_026,2024-05-17 15:30,ביטוח,אחר,219.42,ILS,219.42,הוראת קבע,0
user_028,2024-03-11 16:57,גולדה,מסעדות,47.32,ILS,47.32,רגילה,0
user_042,2024-02-03 08:01,רב-קו,תחבורה,12.31,EUR,49.24,"עסקת חו""ל",0
user_024,2024-06-22 21:36,פוקס,אופנה,10.0,ILS,10.0,רגילה,0
user_002,2024-12-17 21:44,מקדונלד'ס,מסעדות,202.19,ILS,202.19,רגילה,0
user_015,2024-10-25 15:41,טיב טעם,סופרמרקט,383.31,ILS,383.31,הוראת קבע,0
user_024,2024-07-28 21:44,אייבורי,חשמל,829.22,ILS,829.22,רגילה,0
user_024,2024-04-23 11:03,קסטרו,אופנה,10.0,ILS,10.0,רגילה,0
user_025,2024-12-04 17:30,דומינוס,מסעדות,49.43,ILS,49.43,רגילה,0
user_043,2024-03-18 04:35,Udemy,חינוך,1254.9,ILS,1254.9,רגילה,1
user_009,2024-02-25 10:57,סופר-פארם,פארם,57.59,ILS,57.59,רגילה,0
user_021,2024-03-25 08:00,מחסני חשמל,חשמל,644.05,ILS,644.05,רגילה,0
user_023,2024-05-28 20:31,מחסני חשמל,חשמל,885.0,ILS,885.0,רגילה,0
user_026,2024-01-20 10:16,פז,דלק,153.31,ILS,153.31,רגילה,0
user_027,2024-02-05 16:33,אוניברסיטה,חינוך,293.74,ILS,293.74,רגילה,0
user_025,2024-08-18 15:38,פז,דלק,225.52,ILS,225.52,רגילה,0
user_050,2024-05-06 20:04,KSP,חשמל,1613.07,ILS,1613.07,רגילה,0
user_045,2024-04-05 13:05,אייבורי,חשמל,309.18,EUR,1236.72,"עסקת חו""ל",0
user_034,2024-05-19 18:11,אוניברסיטה,חינוך,172.94,ILS,172.94,רגילה,0
user_021,2024-05-20 19:40,קסטרו,אופנה,215.08,ILS,215.08,רגילה,0
user_013,2024-05-18 18:33,רכבת ישראל,תחבורה,69.02,ILS,69.02,תשלומים,0
user_032,2024-06-06 19:14,סופר-פארם,פארם,237.55,ILS,237.55,רגילה,0
user_028,2024-04-15 14:44,ויקטורי,סופרמרקט,582.37,ILS,582.37,רגילה,0
user_027,2024-05-01 17:24,Udemy,חינוך,33.91,EUR,135.64,"עסקת חו""ל",0
user_018,2024-05-23 15:29,אייבורי,חשמל,139.6,ILS,139.6,רגילה,0
user_041,2024-12-12 16:30,מחסני חשמל,חשמל,1514.02,ILS,1514.02,רגילה,0
user_024,2024-06-06 11:12,ספוטיפיי,פנאי,71.16,ILS,71.16,רגילה,0
user_021,2024-08-10 14:33,רב-קו,תחבורה,44.79,ILS,44.79,רגילה,0
user_016,2024-10-20 14:59,Udemy,חינוך,34.66,ILS,34.66,תשלומים,0
user_017,2024-06-22 13:42,סופר-פארם,פארם,191.68,ILS,191.68,רגילה,0
user_035,2024-03-12 20:01,פז,דלק,187.84,ILS,187.84,רגילה,0
user_006,2024-10-19 14:27,דומינוס,מסעדות,151.57,ILS,151.57,רגילה,0
user_041,2024-02-25 16:47,רמי לוי,סופרמרקט,316.89,ILS,316.89,תשלומים,0
user_014,2024-04-12 11:54,רכבת ישראל,תחבורה,43.08,ILS,43.08,רגילה,0
user_024,2024-10-07 14:21,אייבורי,חשמל,1675.23,ILS,1675.23,רגילה,0
user_010,2024-08-28 10:32,קפה גרג,מסעדות,18.33,USD,67.82,"עסקת חו""ל",0
user_008,2024-05-05 08:44,סונול,דלק,135.21,ILS,135.21,תשלומים,0
user_014,2024-08-05 19:14,קסטרו,אופנה,328.72,ILS,328.72,רגילה,0
user_047,2024-07-21 03:25,רכבת ישראל,תחבורה,706.55,ILS,706.55,רגילה,1
user_015,2024-02-16 17:43,שופרסל,סופרמרקט,417.29,ILS,417.29,הוראת קבע,0
user_009,2024-04-14 10:35,סונול,דלק,220.23,ILS,220.23,רגילה,0
user_050,2024-05-08 16:40,נטפליקס,פנאי,70.75,ILS,70.75,תשלומים,0
user_008,2024-02-26 14:29,דלק,דלק,160.07,ILS,160.07,רגילה,0
user_033,2024-06-20 12:16,נטפליקס,פנאי,72.43,ILS,72.43,רגילה,0
user_037,2024-04-10 12:16,יס פלאנט,פנאי,25.67,ILS,25.67,רגילה,0
user_043,2024-04-03 10:31,אוניברסיטה,חינוך,101.03,ILS,101.03,תשלומים,0
user_043,2024-06-19 11:07,מקדונלד'ס,מסעדות,149.22,ILS,149.22,רגילה,0
user_044,2024-12-25 08:05,מחסני חשמל,חשמל,1178.26,ILS,1178.26,רגילה,0
user_012,2024-03-10 08:28,אייבורי,חשמל,1128.88,ILS,1128.88,רגילה,0
user_039,2024-01-14 00:30,Gett,תחבורה,655.27,ILS,655.27,הוראת קבע,1
user_031,2024-11-10 10:56,Udemy,חינוך,182.51,ILS,182.51,רגילה,0
user_030,2024-11-20 21:36,סונול,דלק,34.31,USD,126.95,"עסקת חו""ל",0
user_017,2024-05-14 13:34,פוקס,אופנה,127.56,USD,471.97,"עסקת חו""ל",0
user_036,2024-10-23 14:43,נטפליקס,פנאי,71.88,ILS,71.88,רגילה,0
user_032,2024-07-17 13:08,Be,פארם,25.41,ILS,25.41,רגילה,0
user_002,2024-12-25 16:35,Udemy,חינוך,140.41,ILS,140.41,רגילה,0
user_025,2024-06-04 18:00,פוקס,אופנה,169.19,ILS,169.19,רגילה,0
user_047,2024-02-23 22:11,רמי לוי,סופרמרקט,356.83,ILS,356.83,רגילה,0
user_018,2024-10-10 13:15,רב-קו,תחבורה,64.7,ILS,64.7,רגילה,0
user_047,2024-11-23 12:15,אייבורי,חשמל,10.0,ILS,10.0,רגילה,0
user_042,2024-01-16 13:08,חברת חשמל,אחר,327.1,ILS,327.1,רגילה,0
user_034,2024-02-10 08:29,ביטוח,אחר,213.59,ILS,213.59,רגילה,0
user_024,2024-07-11 01:18,רב-קו,תחבורה,518.44,ILS,518.44,רגילה,1
user_033,2024-10-13 11:32,זארה,אופנה,281.29,ILS,281.29,רגילה,0
user_047,2024-03-16 14:28,דומינוס,מסעדות,94.79,ILS,94.79,רגילה,0
user_040,2024-12-27 17:21,עירייה,אחר,22.95,ILS,22.95,רגילה,0
user_047,2024-11-09 13:20,Udemy,חינוך,176.93,ILS,176.93,רגילה,0
user_006,2024-10-21 09:41,KSP,חשמל,855.16,ILS,855.16,תשלומים,0
user_017,2024-02-08 17:44,מחסני חשמל,חשמל,1249.15,ILS,1249.15,רגילה,0
user_020,2024-12-04 16:55,H&M,אופנה,405.48,ILS,405.48,רגילה,0
user_005,2024-04-28 13:59,אוניברסיטה,חינוך,292.97,ILS,292.97,רגילה,0
user_042,2024-02-18 14:42,נטפליקס,פנאי,70.92,ILS,70.92,תשלומים,0
user_015,2024-02-12 18:19,נטפליקס,פנאי,62.48,ILS,62.48,רגילה,0
user_017,2024-07-04 18:46,סופר-פארם,פארם,164.73,ILS,164.73,רגילה,0
user_026,2024-09-24 16:00,שופרסל,סופרמרקט,463.98,ILS,463.98,הוראת קבע,0
user_005,2024-01-11 20:34,ספוטיפיי,פנאי,59.7,ILS,59.7,הוראת קבע,0
user_039,2024-02-05 18:09,רמי לוי,סופרמרקט,578.31,ILS,578.31,תשלומים,0
user_021,2024-09-08 12:01,טיב טעם,סופרמרקט,335.21,ILS,335.21,רגילה,0
user_023,2024-01-14 08:41,דומינוס,מסעדות,147.51,ILS,147.51,רגילה,0
user_019,2024-01-26 02:33,קסטרו,אופנה,2268.79,ILS,2268.79,תשלומים,1
user_013,2024-11-03 14:45,סופר-פארם,פארם,167.93,ILS,167.93,רגילה,0
user_038,2024-02-02 15:48,רב-קו,תחבורה,41.24,ILS,41.24,רגילה,0
user_011,2024-08-27 17:27,דלק,דלק,279.15,ILS,279.15,רגילה,0
user_027,2024-10-17 13:00,יס פלאנט,פנאי,51.07,ILS,51.07,תשלומים,0
user_002,2024-03-06 19:17,Udemy,חינוך,84.62,ILS,84.62,רגילה,0
user_049,2024-12-17 13:41,Udemy,חינוך,275.81,ILS,275.81,הוראת קבע,0
user_043,2024-05-10 08:13,פז,דלק,242.35,ILS,242.35,רגילה,0
user_049,2024-08-13 18:12,דומינוס,מסעדות,10.0,ILS,10.0,רגילה,0
user_040,2024-10-06 22:00,נטפליקס,פנאי,77.84,ILS,77.84,תשלומים,0
user_033,2024-04-01 20:29,קפה גרג,מסעדות,134.09,ILS,134.09,תשלומים,0
user_004,2024-06-24 17:40,אייבורי,חשמל,1160.53,ILS,1160.53,רגילה,0
user_032,2024-02-19 17:28,Udemy,חינוך,113.08,ILS,113.08,רגילה,0
user_014,2024-05-22 14:09,H&M,אופנה,334.34,ILS,334.34,תשלומים,0
user_015,2024-10-09 09:50,אוניברסיטה,חינוך,39.76,GBP,186.87,"עסקת חו""ל",0
user_015,2024-07-20 18:35,סופר-פארם,פארם,46.5,ILS,46.5,רגילה,0
user_043,2024-06-17 13:09,אייבורי,חשמל,395.9,ILS,395.9,רגילה,0
user_039,2024-02-26 14:50,נטפליקס,פנאי,98.93,ILS,98.93,רגילה,0
user_026,2024-11-13 11:15,דומינוס,מסעדות,192.03,ILS,192.03,רגילה,0
user_037,2024-06-28 14:55,עירייה,אחר,175.03,ILS,175.03,רגילה,0
user_033,2024-08-13 16:00,קסטרו,אופנה,151.74,ILS,151.74,תשלומים,0
user_045,2024-03-12 15:45,נטפליקס,פנאי,76.37,ILS,76.37,רגילה,0
user_009,2024-09-09 12:23,Be,פארם,160.29,ILS,160.29,רגילה,0
user_030,2024-06-11 04:15,אייבורי,חשמל,11933.79,ILS,11933.79,רגילה,1
user_029,2024-07-09 14:02,Be,פארם,240.46,ILS,240.46,רגילה,0
user_038,2024-04-20 13:25,ויקטורי,סופרמרקט,373.5,ILS,373.5,רגילה,0
user_004,2024-07-07 12:51,רב-קו,תחבורה,71.88,ILS,71.88,הוראת קבע,0
user_015,2024-02-23 11:14,נטפליקס,פנאי,57.89,ILS,57.89,תשלומים,0
user_042,2024-01-27 12:00,סונול,דלק,241.9,ILS,241.9,תשלומים,0
user_044,2024-12-03 09:46,פז,דלק,229.29,ILS,229.29,רגילה,0
user_038,2024-05-09 20:46,גולדה,מסעדות,92.08,ILS,92.08,רגילה,0
user_029,2024-12-26 16:40,זארה,אופנה,169.47,ILS,169.47,רגילה,0
user_047,2024-03-15 18:08,רמי לוי,סופרמרקט,110.43,USD,408.59,"עסקת חו""ל",0
user_039,2024-09-04 13:02,Be,פארם,178.34,ILS,178.34,רגילה,0
user_046,2024-07-15 21:05,טיב טעם,סופרמרקט,286.86,ILS,286.86,הוראת קבע,0
user_008,2024-06-09 08:32,Udemy,חינוך,514.01,ILS,514.01,רגילה,0
user_019,2024-02-25 13:04,סופר-פארם,פארם,115.95,ILS,115.95,רגילה,0
user_049,2024-02-24 12:58,פז,דלק,176.52,ILS,176.52,רגילה,0
user_003,2024-04-20 12:09,ביטוח,אחר,42.26,ILS,42.26,רגילה,0
user_038,2024-01-13 21:32,מקדונלד'ס,מסעדות,89.89,ILS,89.89,רגילה,0
user_048,2024-01-18 19:02,אייבורי,חשמל,672.88,ILS,672.88,רגילה,0
user_004,2024-06-15 15:14,KSP,חשמל,249.16,ILS,249.16,רגילה,0
user_004,2024-08-23 10:14,זארה,אופנה,304.54,ILS,304.54,רגילה,0
user_036,2024-03-08 13:33,יס פלאנט,פנאי,55.5,ILS,55.5,תשלומים,0
user_049,2024-12-28 18:12,חברת חשמל,אחר,70.0,EUR,280.0,"עסקת חו""ל",0
user_025,2024-03-08 15:17,דומינוס,מסעדות,82.82,ILS,82.82,רגילה,0
user_050,2024-02-15 09:41,דומינוס,מסעדות,171.29,ILS,171.29,רגילה,0
user_002,2024-08-03 21:54,טיב טעם,סופרמרקט,166.18,ILS,166.18,רגילה,0
user_046,2024-03-06 09:47,KSP,חשמל,905.08,ILS,905.08,רגילה,0
user_023,2024-03-11 19:01,עירייה,אחר,138.14,ILS,138.14,רגילה,0
user_042,2024-06-10 20:22,דלק,דלק,225.99,ILS,225.99,רגילה,0
user_042,2024-11-03 01:27,Be,פארם,1759.5,ILS,1759.5,תשלומים,1
user_047,2024-06-19 13:51,פז,דלק,183.36,ILS,183.36,רגילה,0
user_017,2024-02-24 10:27,סופר-פארם,פארם,167.36,ILS,167.36,רגילה,0
user_011,2024-02-09 11:36,חברת חשמל,אחר,245.49,ILS,245.49,תשלומים,0
user_045,2024-04-20 01:20,Udemy,חינוך,2739.08,ILS,2739.08,רגילה,1
user_011,2024-01-21 09:04,Be,פארם,103.57,ILS,103.57,רגילה,0
user_039,2024-02-10 21:12,רב-קו,תחבורה,18.74,ILS,18.74,רגילה,0
user_034,2024-11-13 08:21,עירייה,אחר,269.69,ILS,269.69,תשלומים,0
user_011,2024-10-14 13:29,רכבת ישראל,תחבורה,31.6,ILS,31.6,תשלומים,0
user_041,2024-04-09 19:19,חברת חשמל,אחר,240.61,ILS,240.61,תשלומים,0
user_048,2024-08-25 12:55,אייבורי,חשמל,866.38,ILS,866.38,רגילה,0
user_012,2024-10-26 17:42,דלק,דלק,158.39,ILS,158.39,רגילה,0
user_040,2024-06-17 14:37,דומינוס,מסעדות,118.05,ILS,118.05,רגילה,0
user_015,2024-03-19 19:23,עירייה,אחר,172.98,ILS,172.98,רגילה,0
user_049,2024-12-07 20:02,KSP,חשמל,939.53,ILS,939.53,הוראת קבע,0
user_045,2024-09-14 15:43,יס פלאנט,פנאי,73.12,ILS,73.12,רגילה,0
user_022,2024-01-19 12:00,נטפליקס,פנאי,48.77,ILS,48.77,רגילה,0
user_024,2024-10-09 15:51,Udemy,חינוך,207.09,ILS,207.09,רגילה,0
user_031,2024-07-27 14:27,קפה גרג,מסעדות,66.35,ILS,66.35,רגילה,0
user_026,2024-08-07 14:31,עירייה,אחר,90.79,ILS,90.79,רגילה,0
user_010,2024-12-13 13:33,רמי לוי,סופרמרקט,351.48,ILS,351.48,רגילה,0
user_026,2024-12-27 14:35,דלק,דלק,260.38,ILS,260.38,רגילה,0
user_019,2024-04-19 22:56,פז,דלק,192.03,ILS,192.03,רגילה,0
user_032,2024-12-16 08:30,מחסני חשמל,חשמל,471.55,ILS,471.55,רגילה,0
user_005,2024-05-22 18:03,מחסני חשמל,חשמל,645.34,ILS,645.34,רגילה,0
user_041,2024-07-27 13:43,שופרסל,סופרמרקט,211.0,ILS,211.0,רגילה,0
user_020,2024-08-15 10:54,KSP,חשמל,366.63,ILS,366.63,רגילה,0
user_017,2024-08-02 19:41,זארה,אופנה,236.77,ILS,236.77,רגילה,0
user_028,2024-11-19 05:35,גולדה,מסעדות,1680.9,ILS,1680.9,תשלומים,1
user_016,2024-06-06 15:08,פז,דלק,59.18,EUR,236.72,"עסקת חו""ל",0
user_026,2024-02-11 13:13,סונול,דלק,27.94,GBP,131.32,"עסקת חו""ל",0
user_037,2024-11-13 18:47,קסטרו,אופנה,248.16,ILS,248.16,רגילה,0
